Year,Min age,Max age,Sex,Chip Time (min)
13,40,44,M,230
13,35,39,M,230
13,30,34,M,230
13,55,59,M,230
13,35,39,M,230
13,25,29,M,230
13,25,29,M,230
13,40,44,F,230
13,40,44,M,230
13,40,44,F,230
13,40,44,M,230
13,55,59,M,230
13,50,54,M,230
13,25,29,F,230
13,40,44,M,230
13,35,39,F,230
13,35,39,M,230
13,35,39,M,230
13,30,34,F,230
13,40,44,F,230
13,18,24,M,230
13,25,29,F,230
13,50,54,M,230
13,40,44,F,230
13,35,39,M,230
13,35,39,F,230
13,35,39,M,230
13,35,39,M,230
13,50,54,M,230
13,50,54,M,230
13,45,49,F,230
13,40,44,F,230
13,40,44,M,230
13,35,39,M,230
13,25,29,M,230
13,30,34,M,231
13,55,59,M,231
13,25,29,F,231
13,45,49,M,231
13,25,29,M,231
13,55,59,M,231
13,25,29,M,231
13,55,59,M,231
13,50,54,M,231
13,40,44,M,231
13,50,54,F,231
13,35,39,M,231
13,25,29,M,231
13,25,29,M,231
13,40,44,M,231
13,35,39,F,231
13,18,24,M,231
13,40,44,M,231
13,25,29,F,231
13,30,34,F,231
13,25,29,M,231
13,40,44,M,231
13,40,44,M,231
13,30,34,M,231
13,50,54,M,231
13,45,49,M,231
13,30,34,F,231
13,50,54,M,231
13,50,54,M,231
13,30,34,M,231
13,35,39,F,231
13,30,34,F,231
13,35,39,M,231
13,18,24,M,232
13,45,49,M,232
13,30,34,F,232
13,35,39,M,232
13,35,39,M,232
13,35,39,F,232
13,30,34,M,232
13,45,49,M,232
13,30,34,M,232
13,45,49,M,232
13,30,34,M,232
13,30,34,F,232
13,40,44,M,232
13,35,39,F,232
13,55,59,M,232
13,30,34,M,232
13,45,49,M,232
13,50,54,F,232
13,50,54,F,232
13,45,49,M,232
13,30,34,M,232
13,30,34,F,232
13,40,44,F,232
13,50,54,M,232
13,18,24,F,232
13,30,34,F,232
13,35,39,M,232
13,45,49,M,233
13,35,39,M,233
13,35,39,M,233
13,35,39,M,233
13,35,39,M,233
13,55,59,M,233
13,25,29,F,233
13,50,54,M,233
13,40,44,M,233
13,40,44,M,233
13,35,39,M,233
13,50,54,M,233
13,45,49,M,233
13,55,59,M,233
13,25,29,F,233
13,25,29,M,233
13,40,44,M,233
13,35,39,M,233
13,35,39,M,233
13,45,49,F,233
13,35,39,M,233
13,25,29,F,233
13,50,54,M,233
13,25,29,F,233
13,40,44,M,233
13,35,39,M,233
13,35,39,M,233
13,25,29,F,233
13,35,39,M,233
13,60,64,M,233
13,40,44,M,233
13,40,44,F,233
13,65,69,M,233
13,25,29,M,233
13,50,54,F,233
13,30,34,M,233
13,50,54,M,233
13,50,54,F,233
13,40,44,F,233
13,40,44,M,233
13,50,54,M,233
13,30,34,M,233
13,30,34,M,233
13,35,39,M,233
13,45,49,F,233
13,40,44,F,233
13,30,34,M,233
13,35,39,F,233
13,50,54,M,233
13,55,59,M,234
13,45,49,M,234
13,40,44,F,234
13,35,39,M,234
13,40,44,M,234
13,40,44,M,234
13,45,49,F,234
13,50,54,F,234
13,40,44,M,234
13,55,59,M,234
13,30,34,M,234
13,30,34,M,234
13,18,24,M,234
13,30,34,F,234
13,30,34,M,234
13,18,24,F,234
13,40,44,M,234
13,40,44,F,234
13,35,39,F,234
13,25,29,M,234
13,30,34,M,234
13,50,54,M,234
13,55,59,M,234
13,18,24,M,234
13,35,39,F,234
13,45,49,F,234
13,55,59,F,234
13,40,44,M,234
13,30,34,M,234
13,25,29,F,234
13,40,44,M,234
13,30,34,M,234
13,50,54,F,234
13,50,54,F,234
13,30,34,M,234
13,45,49,M,234
13,30,34,F,234
13,40,44,F,234
13,45,49,M,234
13,30,34,M,234
13,45,49,M,234
13,40,44,F,235
13,18,24,M,235
13,40,44,F,235
13,70,70,F,235
13,50,54,M,235
13,50,54,M,235
13,40,44,F,235
13,40,44,F,235
13,35,39,F,235
13,25,29,M,235
13,45,49,F,235
13,30,34,F,235
13,30,34,M,235
13,35,39,M,235
13,50,54,M,235
13,45,49,M,235
13,40,44,M,235
13,45,49,M,235
13,45,49,F,235
13,50,54,M,235
13,35,39,F,235
13,45,49,M,235
13,55,59,M,235
13,25,29,F,235
13,25,29,M,235
13,35,39,M,235
13,40,44,M,235
13,25,29,F,235
13,30,34,M,235
13,50,54,M,235
13,45,49,F,235
13,50,54,M,235
13,45,49,M,235
13,45,49,M,235
13,25,29,M,235
13,40,44,M,235
13,45,49,F,235
13,40,44,F,235
13,30,34,M,235
13,55,59,F,235
13,55,59,M,235
13,45,49,F,235
13,40,44,F,235
13,25,29,F,235
13,35,39,M,235
13,55,59,M,236
13,45,49,M,236
13,40,44,M,236
13,45,49,F,236
13,25,29,F,236
13,45,49,F,236
13,45,49,F,236
13,45,49,M,236
13,18,24,M,236
13,45,49,M,236
13,55,59,M,236
13,18,24,F,236
13,30,34,F,236
13,40,44,M,236
13,45,49,M,236
13,35,39,M,236
13,50,54,M,236
13,30,34,M,236
13,50,54,M,236
13,55,59,M,236
13,15,19,M,236
13,35,39,F,236
13,50,54,M,236
13,18,24,F,236
13,40,44,F,236
13,25,29,F,236
13,18,24,F,236
13,50,54,M,236
13,30,34,M,236
13,25,29,M,236
13,40,44,M,236
13,35,39,F,236
13,18,24,M,236
13,25,29,M,236
13,45,49,M,236
13,35,39,M,236
13,50,54,M,236
13,45,49,M,236
13,35,39,M,236
13,30,34,F,236
13,35,39,M,236
13,40,44,F,236
13,50,54,F,237
13,45,49,M,237
13,50,54,F,237
13,30,34,F,237
13,25,29,F,237
13,60,64,M,237
13,40,44,F,237
13,50,54,M,237
13,40,44,M,237
13,35,39,F,237
13,35,39,M,237
13,30,34,F,237
13,35,39,M,237
13,30,34,M,237
13,45,49,M,237
13,35,39,M,237
13,30,34,M,237
13,55,59,M,237
13,25,29,M,237
13,40,44,M,237
13,25,29,M,237
13,55,59,M,237
13,50,54,M,237
13,35,39,M,237
13,50,54,M,237
13,30,34,F,237
13,40,44,M,237
13,40,44,M,237
13,40,44,M,237
13,30,34,F,237
13,40,44,M,237
13,35,39,M,237
13,18,24,F,237
13,50,54,F,237
13,45,49,F,237
13,40,44,M,237
13,50,54,M,237
13,50,54,F,237
13,40,44,M,237
13,30,34,M,237
13,35,39,M,237
13,18,24,F,237
13,45,49,M,237
13,45,49,F,237
13,35,39,M,238
13,60,64,M,238
13,35,39,M,238
13,35,39,M,238
13,25,29,F,238
13,30,34,F,238
13,30,34,F,238
13,30,34,M,238
13,35,39,M,238
13,18,24,F,238
13,30,34,M,238
13,25,29,M,238
13,45,49,M,238
13,35,39,M,238
13,25,29,M,238
13,25,29,F,238
13,25,29,M,238
13,35,39,M,238
13,50,54,M,238
13,45,49,M,238
13,18,24,F,238
13,25,29,F,238
13,50,54,M,238
13,18,24,F,238
13,35,39,M,238
13,45,49,M,238
13,25,29,F,238
13,35,39,M,238
13,45,49,M,238
13,60,64,M,238
13,65,69,M,238
13,35,39,M,238
13,40,44,M,238
13,40,44,M,238
13,45,49,M,238
13,18,24,F,238
13,35,39,F,238
13,18,24,M,238
13,30,34,F,238
13,50,54,F,238
13,30,34,M,238
13,40,44,M,238
13,45,49,M,238
13,50,54,M,238
13,45,49,M,238
13,30,34,M,238
13,40,44,M,239
13,35,39,M,239
13,35,39,M,239
13,18,24,M,239
13,35,39,M,239
13,25,29,M,239
13,45,49,F,239
13,50,54,F,239
13,60,64,M,239
13,45,49,F,239
13,45,49,M,239
13,55,59,M,239
13,45,49,M,239
13,60,64,M,239
13,60,64,M,239
13,35,39,M,239
13,35,39,M,239
13,40,44,M,239
13,35,39,M,239
13,40,44,M,239
13,40,44,M,239
13,45,49,F,239
13,45,49,F,239
13,18,24,F,239
13,60,64,M,239
13,35,39,M,239
13,40,44,M,239
13,40,44,F,239
13,50,54,F,239
13,30,34,F,239
13,18,24,M,239
13,25,29,M,239
13,40,44,M,239
13,18,24,M,239
13,55,59,F,239
13,60,64,M,239
13,55,59,M,239
13,35,39,F,239
13,60,64,M,239
13,30,34,M,239
13,45,49,F,239
13,35,39,F,239
13,18,24,M,239
13,40,44,F,239
13,25,29,M,239
13,35,39,M,240
13,40,44,F,240
13,50,54,M,240
13,35,39,M,240
13,50,54,M,240
13,40,44,M,240
13,30,34,F,240
13,40,44,M,240
13,30,34,F,240
13,55,59,M,240
13,40,44,M,240
13,30,34,M,240
13,40,44,M,240
13,55,59,F,240
13,50,54,M,240
13,45,49,F,240
13,55,59,M,240
13,50,54,F,240
13,50,54,M,240
13,25,29,F,240
13,50,54,F,240
13,40,44,M,240
13,40,44,M,240
13,50,54,F,240
13,35,39,F,240
13,35,39,F,240
13,25,29,F,240
13,40,44,M,240
13,45,49,F,240
13,40,44,M,240
13,55,59,F,240
13,18,24,M,240
13,35,39,M,240
13,30,34,F,240
13,45,49,M,240
13,30,34,F,240
13,45,49,M,240
13,30,34,F,240
13,35,39,F,241
13,40,44,F,241
13,25,29,F,241
13,50,54,F,241
13,50,54,M,241
13,35,39,M,241
13,60,64,M,241
13,25,29,M,241
13,45,49,F,241
13,25,29,F,241
13,40,44,M,241
13,30,34,F,241
13,50,54,M,241
13,40,44,M,241
13,25,29,M,241
13,35,39,F,241
13,55,59,M,241
13,45,49,M,241
13,35,39,M,241
13,40,44,F,241
13,30,34,M,241
13,55,59,M,241
13,50,54,F,241
13,25,29,M,241
13,55,59,M,241
13,60,64,M,241
13,45,49,F,241
13,55,59,F,241
13,40,44,M,241
13,55,59,M,241
13,15,19,M,241
13,45,49,M,241
13,30,34,F,241
13,35,39,F,241
13,55,59,F,241
13,50,54,M,241
13,45,49,M,241
13,50,54,M,241
13,30,34,M,241
13,30,34,M,241
13,40,44,F,241
13,35,39,F,241
13,60,64,F,241
13,40,44,F,242
13,50,54,M,242
13,45,49,M,242
13,30,34,M,242
13,55,59,M,242
13,50,54,F,242
13,25,29,M,242
13,50,54,F,242
13,55,59,M,242
13,50,54,M,242
13,30,34,M,242
13,50,54,M,242
13,50,54,M,242
13,60,64,F,242
13,18,24,M,242
13,35,39,M,242
13,40,44,F,242
13,55,59,M,242
13,45,49,M,242
13,45,49,F,242
13,15,19,M,242
13,40,44,M,242
13,40,44,M,242
13,50,54,F,242
13,40,44,M,242
13,35,39,F,242
13,40,44,M,242
13,60,64,M,242
13,55,59,F,242
13,40,44,M,242
13,45,49,F,242
13,55,59,M,242
13,50,54,M,242
13,18,24,F,242
13,35,39,F,242
13,40,44,M,243
13,30,34,F,243
13,25,29,M,243
13,55,59,M,243
13,35,39,F,243
13,25,29,F,243
13,18,24,M,243
13,30,34,F,243
13,45,49,F,243
13,45,49,M,243
13,35,39,M,243
13,35,39,M,243
13,35,39,M,243
13,18,24,M,243
13,40,44,M,243
13,40,44,F,243
13,35,39,M,243
13,25,29,F,243
13,45,49,M,243
13,25,29,M,243
13,25,29,M,243
13,40,44,M,243
13,50,54,M,243
13,30,34,F,243
13,25,29,F,243
13,25,29,F,243
13,18,24,F,243
13,35,39,F,243
13,35,39,F,243
13,40,44,M,243
13,45,49,F,243
13,45,49,M,243
13,25,29,F,243
13,45,49,M,243
13,40,44,M,243
13,60,64,M,243
13,45,49,M,243
13,35,39,F,244
13,30,34,F,244
13,45,49,M,244
13,50,54,F,244
13,30,34,M,244
13,35,39,F,244
13,45,49,M,244
13,40,44,M,244
13,45,49,M,244
13,30,34,F,244
13,35,39,M,244
13,40,44,F,244
13,35,39,M,244
13,55,59,M,244
13,18,24,M,244
13,45,49,M,244
13,40,44,M,244
13,30,34,F,244
13,35,39,F,244
13,25,29,F,244
13,50,54,F,244
13,55,59,M,244
13,25,29,M,244
13,30,34,F,244
13,35,39,F,244
13,18,24,F,244
13,40,44,M,244
13,25,29,F,244
13,55,59,F,244
13,45,49,M,244
13,30,34,M,245
13,25,29,F,245
13,25,29,F,245
13,35,39,M,245
13,40,44,M,245
13,50,54,M,245
13,30,34,M,245
13,25,29,M,245
13,45,49,F,245
13,60,64,M,245
13,55,59,M,245
13,35,39,M,245
13,35,39,F,245
13,45,49,M,245
13,40,44,M,245
13,30,34,M,245
13,25,29,F,245
13,35,39,F,245
13,18,24,M,245
13,45,49,F,245
13,45,49,M,245
13,55,59,M,245
13,35,39,F,245
13,40,44,M,245
13,50,54,M,245
13,25,29,F,245
13,30,34,F,246
13,25,29,M,246
13,30,34,F,246
13,30,34,F,246
13,30,34,M,246
13,30,34,M,246
13,45,49,M,246
13,40,44,M,246
13,30,34,M,246
13,35,39,M,246
13,45,49,M,246
13,25,29,F,246
13,40,44,F,246
13,40,44,M,246
13,30,34,F,246
13,35,39,M,246
13,45,49,F,246
13,30,34,M,246
13,35,39,M,246
13,45,49,M,246
13,35,39,F,246
13,35,39,M,246
13,30,34,M,246
13,55,59,M,246
13,35,39,F,246
13,25,29,M,246
13,25,29,F,247
13,30,34,M,247
13,35,39,M,247
13,30,34,F,247
13,18,24,M,247
13,35,39,M,247
13,50,54,M,247
13,45,49,F,247
13,45,49,F,247
13,55,59,M,247
13,55,59,F,247
13,18,24,F,247
13,18,24,F,247
13,18,24,M,247
13,60,64,M,247
13,18,24,M,247
13,30,34,F,247
13,30,34,M,247
13,40,44,M,247
13,30,34,F,247
13,45,49,M,247
13,25,29,M,247
13,25,29,F,247
13,45,49,F,247
13,35,39,M,247
13,45,49,M,247
13,25,29,M,247
13,55,59,M,247
13,30,34,F,247
13,65,69,M,247
13,45,49,F,247
13,18,24,M,248
13,18,24,F,248
13,35,39,F,248
13,60,64,M,248
13,30,34,M,248
13,35,39,M,248
13,55,59,M,248
13,40,44,M,248
13,45,49,F,248
13,35,39,M,248
13,50,54,M,248
13,30,34,M,248
13,40,44,M,248
13,25,29,F,248
13,65,69,M,248
13,40,44,F,248
13,30,34,F,248
13,40,44,M,248
13,35,39,F,248
13,40,44,M,248
13,40,44,M,248
13,35,39,M,248
13,25,29,M,248
13,35,39,F,248
13,45,49,F,248
13,45,49,M,248
13,30,34,M,248
13,35,39,M,248
13,50,54,M,248
13,40,44,M,248
13,30,34,M,248
13,45,49,M,248
13,45,49,F,248
13,60,64,F,248
13,25,29,M,248
13,40,44,F,248
13,60,64,M,248
13,40,44,M,248
13,45,49,M,248
13,35,39,M,248
13,35,39,M,248
13,50,54,M,248
13,40,44,M,249
13,35,39,M,249
13,40,44,F,249
13,35,39,M,249
13,25,29,F,249
13,35,39,F,249
13,55,59,M,249
13,30,34,M,249
13,25,29,F,249
13,30,34,M,249
13,40,44,M,249
13,35,39,F,249
13,45,49,M,249
13,35,39,M,249
13,50,54,M,249
13,60,64,M,249
13,40,44,M,249
13,50,54,F,249
13,50,54,M,249
13,18,24,M,249
13,55,59,M,249
13,60,64,F,249
13,35,39,M,249
13,40,44,M,249
13,45,49,M,250
13,25,29,M,250
13,25,29,F,250
13,18,24,F,250
13,35,39,M,250
13,30,34,M,250
13,45,49,M,250
13,45,49,F,250
13,18,24,M,250
13,40,44,F,250
13,35,39,F,250
13,35,39,F,250
13,40,44,F,250
13,25,29,M,250
13,25,29,F,250
13,30,34,F,250
13,35,39,M,250
13,50,54,M,250
13,50,54,M,250
13,50,54,F,250
13,45,49,F,250
13,25,29,M,250
13,25,29,M,250
13,50,54,M,250
13,45,49,F,250
13,40,44,M,250
13,40,44,M,250
13,25,29,M,250
13,25,29,F,250
13,55,59,M,250
13,18,24,M,250
13,18,24,M,250
13,40,44,M,250
13,40,44,M,251
13,25,29,F,251
13,35,39,F,251
13,18,24,F,251
13,45,49,M,251
13,18,24,F,251
13,40,44,M,251
13,30,34,M,251
13,60,64,M,251
13,40,44,M,251
13,45,49,F,251
13,40,44,M,251
13,55,59,M,251
13,18,24,F,251
13,50,54,M,251
13,40,44,M,251
13,50,54,M,251
13,25,29,M,251
13,30,34,M,251
13,35,39,M,251
13,25,29,M,251
13,45,49,M,251
13,50,54,M,251
13,40,44,M,252
13,45,49,F,252
13,30,34,F,252
13,40,44,F,252
13,25,29,F,252
13,30,34,M,252
13,55,59,M,252
13,25,29,M,252
13,40,44,M,252
13,40,44,M,252
13,40,44,M,252
13,45,49,M,252
13,50,54,M,252
13,35,39,M,252
13,45,49,M,252
13,60,64,M,252
13,18,24,F,252
13,35,39,M,252
13,50,54,F,252
13,30,34,M,252
13,45,49,M,252
13,50,54,F,252
13,30,34,M,253
13,35,39,M,253
13,40,44,F,253
13,45,49,F,253
13,30,34,M,253
13,40,44,M,253
13,55,59,M,253
13,25,29,M,253
13,50,54,M,253
13,50,54,M,253
13,25,29,F,253
13,25,29,F,253
13,50,54,F,253
13,40,44,M,253
13,18,24,M,253
13,45,49,M,253
13,25,29,F,253
13,30,34,M,253
13,55,59,F,253
13,30,34,M,254
13,30,34,M,254
13,55,59,M,254
13,25,29,F,254
13,25,29,F,254
13,55,59,F,254
13,30,34,M,254
13,35,39,F,254
13,35,39,M,254
13,40,44,M,254
13,35,39,F,254
13,18,24,M,254
13,35,39,F,254
13,15,19,M,254
13,50,54,M,254
13,45,49,M,254
13,25,29,F,254
13,25,29,F,254
13,40,44,F,254
13,60,64,F,254
13,50,54,F,254
13,25,29,F,254
13,18,24,M,254
13,40,44,F,254
13,35,39,F,254
13,50,54,F,254
13,30,34,M,254
13,25,29,F,254
13,45,49,F,255
13,35,39,F,255
13,65,69,M,255
13,18,24,M,255
13,25,29,F,255
13,45,49,F,255
13,18,24,M,255
13,25,29,F,255
13,30,34,M,255
13,25,29,M,255
13,50,54,F,255
13,45,49,M,255
13,60,64,M,255
13,25,29,F,255
13,55,59,M,255
13,50,54,M,255
13,40,44,F,255
13,45,49,M,255
13,25,29,F,255
13,45,49,M,255
13,35,39,M,255
13,40,44,M,255
13,40,44,F,255
13,40,44,M,255
13,40,44,F,256
13,35,39,M,256
13,45,49,M,256
13,35,39,M,256
13,50,54,M,256
13,35,39,F,256
13,35,39,M,256
13,30,34,M,256
13,50,54,M,256
13,50,54,M,256
13,25,29,F,256
13,40,44,M,256
13,55,59,M,256
13,40,44,M,256
13,40,44,F,256
13,35,39,M,256
13,55,59,M,256
13,45,49,M,256
13,40,44,M,256
13,25,29,M,256
13,35,39,F,256
13,45,49,M,256
13,30,34,F,256
13,30,34,F,256
13,18,24,F,256
13,65,69,M,256
13,40,44,F,256
13,40,44,F,256
13,25,29,F,257
13,40,44,M,257
13,55,59,F,257
13,30,34,M,257
13,50,54,M,257
13,15,19,M,257
13,25,29,M,257
13,35,39,M,257
13,50,54,M,257
13,25,29,M,257
13,40,44,M,257
13,30,34,F,257
13,45,49,M,257
13,45,49,M,257
13,50,54,M,257
13,18,24,M,257
13,40,44,M,257
13,18,24,F,257
13,18,24,F,257
13,45,49,M,257
13,35,39,M,257
13,45,49,F,257
13,18,24,M,257
13,40,44,M,257
13,55,59,F,257
13,25,29,M,257
13,65,69,M,257
13,40,44,M,257
13,55,59,F,258
13,40,44,M,258
13,45,49,M,258
13,50,54,F,258
13,25,29,F,258
13,30,34,F,258
13,55,59,M,258
13,25,29,M,258
13,35,39,M,258
13,60,64,F,258
13,45,49,M,258
13,35,39,M,258
13,40,44,M,258
13,40,44,M,258
13,60,64,M,258
13,30,34,M,258
13,55,59,F,258
13,45,49,M,258
13,25,29,M,258
13,40,44,M,258
13,50,54,M,258
13,30,34,F,258
13,40,44,F,258
13,45,49,M,258
13,30,34,F,258
13,45,49,M,258
13,35,39,M,258
13,40,44,M,258
13,25,29,M,258
13,55,59,M,258
13,30,34,F,258
13,40,44,F,258
13,55,59,M,258
13,18,24,F,258
13,18,24,F,258
13,50,54,F,259
13,25,29,F,259
13,50,54,F,259
13,50,54,M,259
13,40,44,F,259
13,45,49,M,259
13,18,24,F,259
13,35,39,M,259
13,45,49,M,259
13,50,54,M,259
13,30,34,F,259
13,25,29,F,259
13,25,29,F,259
13,45,49,M,259
13,30,34,F,259
13,18,24,M,259
13,25,29,F,259
13,40,44,M,259
13,40,44,M,259
13,50,54,M,259
13,45,49,F,259
13,25,29,M,259
13,35,39,F,259
13,55,59,M,259
13,30,34,F,259
13,35,39,F,260
13,40,44,M,260
13,50,54,M,260
13,30,34,F,260
13,50,54,F,260
13,30,34,M,260
13,18,24,F,260
13,35,39,M,260
13,45,49,M,260
13,25,29,M,260
13,65,69,M,260
13,35,39,F,260
13,45,49,M,260
13,35,39,F,260
13,18,24,M,260
13,25,29,M,260
13,40,44,M,260
13,40,44,M,260
13,18,24,F,260
13,40,44,M,260
13,25,29,F,260
13,35,39,F,260
13,30,34,M,260
13,50,54,M,260
13,40,44,M,261
13,25,29,F,261
13,45,49,M,261
13,45,49,M,261
13,35,39,F,261
13,30,34,M,261
13,55,59,M,261
13,35,39,M,261
13,45,49,F,261
13,40,44,M,261
13,50,54,F,261
13,30,34,M,261
13,35,39,M,261
13,45,49,F,261
13,60,64,M,261
13,15,19,M,261
13,45,49,F,261
13,45,49,F,261
13,35,39,F,261
13,45,49,M,261
13,40,44,M,261
13,40,44,F,261
13,45,49,F,262
13,55,59,M,262
13,15,19,M,262
13,50,54,M,262
13,25,29,F,262
13,45,49,M,262
13,30,34,M,262
13,40,44,F,262
13,25,29,F,262
13,40,44,F,262
13,40,44,M,262
13,25,29,F,262
13,40,44,F,262
13,45,49,M,262
13,45,49,M,262
13,40,44,M,262
13,25,29,F,262
13,25,29,M,262
13,45,49,M,262
13,55,59,F,262
13,55,59,F,262
13,45,49,M,262
13,18,24,M,262
13,25,29,M,262
13,50,54,M,262
13,35,39,F,262
13,50,54,M,263
13,55,59,F,263
13,18,24,M,263
13,60,64,M,263
13,30,34,M,263
13,35,39,M,263
13,55,59,M,263
13,45,49,M,263
13,45,49,F,263
13,50,54,M,263
13,50,54,M,263
13,15,19,F,263
13,30,34,M,263
13,50,54,F,263
13,25,29,F,263
13,40,44,M,263
13,30,34,F,263
13,50,54,M,263
13,35,39,F,263
13,45,49,M,263
13,35,39,F,263
13,40,44,F,263
13,35,39,M,263
13,50,54,F,263
13,40,44,M,263
13,35,39,M,263
13,30,34,M,264
13,45,49,F,264
13,60,64,M,264
13,18,24,F,264
13,25,29,F,264
13,50,54,M,264
13,25,29,M,264
13,40,44,F,264
13,35,39,F,264
13,35,39,F,264
13,50,54,M,264
13,45,49,F,264
13,55,59,M,264
13,40,44,M,264
13,18,24,F,264
13,30,34,F,264
13,25,29,M,264
13,30,34,M,264
13,35,39,M,264
13,35,39,F,264
13,65,69,F,264
13,60,64,M,264
13,18,24,F,264
13,40,44,M,264
13,35,39,F,264
13,30,34,M,264
13,35,39,F,264
13,35,39,M,264
13,30,34,F,264
13,40,44,M,264
13,18,24,F,264
13,45,49,F,264
13,30,34,F,264
13,50,54,F,264
13,25,29,M,265
13,25,29,F,265
13,25,29,M,265
13,55,59,M,265
13,40,44,M,265
13,35,39,M,265
13,35,39,M,265
13,25,29,M,265
13,40,44,M,265
13,30,34,F,265
13,45,49,F,265
13,30,34,M,265
13,25,29,M,265
13,25,29,F,265
13,35,39,M,265
13,45,49,M,265
13,40,44,F,265
13,25,29,M,265
13,40,44,F,265
13,25,29,F,265
13,35,39,M,265
13,25,29,M,265
13,35,39,F,265
13,25,29,F,265
13,15,19,F,265
13,50,54,M,265
13,45,49,M,265
13,45,49,F,265
13,30,34,M,265
13,35,39,F,265
13,35,39,M,265
13,25,29,F,265
13,45,49,F,265
13,18,24,F,265
13,25,29,F,265
13,25,29,F,266
13,35,39,F,266
13,50,54,M,266
13,18,24,M,266
13,40,44,F,266
13,50,54,M,266
13,40,44,M,266
13,50,54,M,266
13,18,24,M,266
13,25,29,F,266
13,30,34,M,266
13,35,39,F,266
13,30,34,F,266
13,25,29,F,266
13,30,34,F,266
13,25,29,F,266
13,30,34,F,266
13,40,44,F,266
13,30,34,F,266
13,40,44,M,266
13,45,49,F,266
13,35,39,F,266
13,50,54,M,266
13,40,44,F,266
13,45,49,F,266
13,18,24,F,266
13,45,49,M,266
13,30,34,F,266
13,50,54,F,267
13,45,49,M,267
13,30,34,M,267
13,25,29,F,267
13,40,44,F,267
13,40,44,M,267
13,50,54,F,267
13,35,39,M,267
13,25,29,F,267
13,45,49,F,267
13,35,39,F,267
13,65,69,M,267
13,50,54,M,267
13,30,34,M,267
13,50,54,F,267
13,25,29,F,267
13,50,54,M,267
13,35,39,M,267
13,45,49,M,267
13,35,39,M,267
13,35,39,M,267
13,60,64,M,267
13,45,49,M,267
13,30,34,M,267
13,25,29,M,267
13,40,44,M,267
13,45,49,F,267
13,35,39,M,267
13,30,34,F,267
13,30,34,M,268
13,18,24,F,268
13,55,59,M,268
13,40,44,M,268
13,40,44,M,268
13,30,34,F,268
13,30,34,M,268
13,25,29,M,268
13,18,24,M,268
13,45,49,F,268
13,35,39,F,268
13,25,29,M,268
13,18,24,M,268
13,25,29,F,268
13,35,39,M,268
13,30,34,M,268
13,30,34,M,268
13,15,19,M,268
13,25,29,F,268
13,45,49,F,268
13,40,44,M,268
13,50,54,M,268
13,15,19,F,268
13,35,39,F,268
13,40,44,F,268
13,45,49,F,268
13,25,29,F,268
13,18,24,M,269
13,35,39,M,269
13,35,39,M,269
13,35,39,M,269
13,35,39,F,269
13,25,29,F,269
13,50,54,F,269
13,45,49,F,269
13,45,49,M,269
13,35,39,F,269
13,25,29,F,269
13,35,39,M,269
13,25,29,F,269
13,50,54,F,269
13,50,54,M,269
13,18,24,M,269
13,50,54,M,269
13,30,34,M,270
13,15,19,M,270
13,40,44,M,270
13,35,39,M,270
13,30,34,F,270
13,35,39,M,270
13,40,44,F,270
13,45,49,M,270
13,25,29,M,270
13,25,29,F,270
13,25,29,F,270
13,35,39,M,270
13,35,39,M,270
13,40,44,F,270
13,40,44,M,270
13,45,49,F,270
13,50,54,M,270
13,18,24,F,270
13,40,44,M,270
13,55,59,M,270
13,40,44,F,270
13,35,39,F,271
13,40,44,F,271
13,40,44,F,271
13,50,54,M,271
13,30,34,F,271
13,18,24,M,271
13,18,24,M,271
13,18,24,M,271
13,18,24,M,271
13,50,54,M,271
13,45,49,F,271
13,40,44,F,271
13,45,49,F,271
13,25,29,F,271
13,25,29,M,271
13,40,44,M,271
13,55,59,F,271
13,35,39,F,271
13,40,44,M,271
13,18,24,F,271
13,40,44,F,271
13,35,39,M,271
13,50,54,M,271
13,15,19,M,271
13,25,29,F,271
13,40,44,M,271
13,30,34,M,271
13,25,29,F,271
13,45,49,M,271
13,40,44,M,271
13,40,44,M,271
13,45,49,F,272
13,25,29,M,272
13,50,54,M,272
13,55,59,F,272
13,25,29,M,272
13,50,54,M,272
13,45,49,F,272
13,18,24,F,272
13,25,29,F,272
13,18,24,M,272
13,40,44,M,272
13,30,34,M,272
13,30,34,F,272
13,35,39,M,272
13,50,54,F,272
13,25,29,M,272
13,35,39,F,272
13,30,34,F,272
13,45,49,F,272
13,40,44,M,272
13,30,34,F,272
13,35,39,M,272
13,30,34,M,272
13,50,54,F,272
13,45,49,M,272
13,40,44,M,272
13,35,39,M,272
13,35,39,F,272
13,30,34,M,272
13,45,49,F,272
13,50,54,M,273
13,35,39,M,273
13,45,49,M,273
13,18,24,F,273
13,45,49,F,273
13,40,44,M,273
13,40,44,F,273
13,35,39,M,273
13,25,29,M,273
13,35,39,M,273
13,45,49,M,273
13,40,44,F,273
13,50,54,M,273
13,45,49,M,273
13,45,49,F,273
13,45,49,M,273
13,18,24,M,273
13,45,49,M,273
13,50,54,F,273
13,30,34,M,273
13,40,44,F,273
13,45,49,M,273
13,25,29,F,273
13,60,64,M,273
13,25,29,F,273
13,35,39,M,273
13,30,34,F,273
13,50,54,M,273
13,45,49,F,273
13,35,39,M,273
13,60,64,M,273
13,30,34,M,273
13,40,44,F,273
13,50,54,M,274
13,25,29,F,274
13,50,54,M,274
13,45,49,M,274
13,25,29,M,274
13,45,49,M,274
13,35,39,M,274
13,25,29,F,274
13,35,39,M,274
13,18,24,F,274
